case_id,invoice_id,activity,timestamp,system,role,user_id,invoice_amount,currency,country,vendor_id,vendor_risk,po_number,exception_type,status,is_hidden_step,hidden_issue_type
CASE-00006,INV-000006,Check approval threshold,2026-01-07T13:10:37.585740,SAP,System,system,21039.2,EUR,FR,V2064,high,PO163616,,completed,False,
CASE-00006,INV-000006,Finance manager approval,2026-01-07T18:10:11.553544,SAP,Finance Manager,ap24,21039.2,EUR,FR,V2064,high,PO163616,,completed,False,
CASE-00006,INV-000006,Schedule payment,2026-01-08T01:51:48.377789,Payment System,System,system,21039.2,EUR,FR,V2064,high,PO163616,,completed,False,
CASE-00006,INV-000006,Send remittance notice,2026-01-08T01:57:48.377789,Payment System,System,system,21039.2,EUR,FR,V2064,high,PO163616,,completed,False,
CASE-00006,INV-000006,Invoice paid,2026-01-08T02:03:48.377789,Payment System,System,system,21039.2,EUR,FR,V2064,high,PO163616,,paid,False,
CASE-00007,INV-000007,Invoice received,2026-01-05T08:48:00,Coupa,System,system,4409.2,EUR,DE,V4575,low,PO905550,,completed,False,
CASE-00007,INV-000007,Validate invoice data,2026-01-05T09:12:00,Coupa,AP Clerk,ap10,4409.2,EUR,DE,V4575,low,PO905550,,completed,False,
CASE-00007,INV-000007,Check PO exists,2026-01-05T09:30:00,SAP,System,system,4409.2,EUR,DE,V4575,low,PO905550,,completed,False,
CASE-00007,INV-000007,Run three-way match,2026-01-05T10:00:00,SAP,System,system,4409.2,EUR,DE,V4575,low,PO905550,,completed,False,
CASE-00007,INV-000007,Classify exception,2026-01-05T10:12:00,ServiceNow,AP Clerk,ap10,4409.2,EUR,DE,V4575,low,PO905550,price_mismatch,completed,False,
CASE-00007,INV-000007,Create price mismatch ticket,2026-01-05T10:24:00,ServiceNow,System,system,4409.2,EUR,DE,V4575,low,PO905550,price_mismatch,completed,False,
CASE-00007,INV-000007,AP review price mismatch,2026-01-11T09:32:55.157809,ServiceNow,AP Clerk,ap10,4409.2,EUR,DE,V4575,low,PO905550,price_mismatch,completed,False,
CASE-00007,INV-000007,Correction for price mismatch,2026-01-12T05:56:03.306133,SAP,Procurement Specialist,ap10,4409.2,EUR,DE,V4575,low,PO905550,price_mismatch,completed,False,
CASE-00007,INV-000007,Run three-way match,2026-01-12T06:20:03.306133,SAP,System,system,4409.2,EUR,DE,V4575,low,PO905550,price_mismatch,completed,False,
CASE-00007,INV-000007,Run duplicate invoice check,2026-01-12T06:32:03.306133,SAP,System,system,4409.2,EUR,DE,V4575,low,PO905550,,completed,False,
CASE-00007,INV-000007,Check vendor risk,2026-01-12T06:44:03.306133,Vendor Master Data,System,system,4409.2,EUR,DE,V4575,low,PO905550,,completed,False,
CASE-00007,INV-000007,Check approval threshold,2026-01-12T06:50:03.306133,SAP,System,system,4409.2,EUR,DE,V4575,low,PO905550,,completed,False,
CASE-00007,INV-000007,Auto approve for payment scheduling,2026-01-12T06:56:03.306133,SAP,System,system,4409.2,EUR,DE,V4575,low,PO905550,,completed,False,
CASE-00007,INV-000007,Schedule payment,2026-01-12T17:50:46.058860,Payment System,System,system,4409.2,EUR,DE,V4575,low,PO905550,,completed,False,
CASE-00007,INV-000007,Send remittance notice,2026-01-12T17:56:46.058860,Payment System,System,system,4409.2,EUR,DE,V4575,low,PO905550,,completed,False,
CASE-00007,INV-000007,Invoice paid,2026-01-12T18:02:46.058860,Payment System,System,system,4409.2,EUR,DE,V4575,low,PO905550,,paid,False,
CASE-00008,INV-000008,Invoice received,2026-01-05T08:55:00,Coupa,System,system,7140.92,EUR,ES,V7233,low,PO341960,,completed,False,
CASE-00008,INV-000008,Validate invoice data,2026-01-05T09:19:00,Coupa,AP Clerk,ap05,7140.92,EUR,ES,V7233,low,PO341960,,completed,False,
CASE-00008,INV-000008,Check PO exists,2026-01-05T09:37:00,SAP,System,system,7140.92,EUR,ES,V7233,low,PO341960,,completed,False,
CASE-00008,INV-000008,Run three-way match,2026-01-05T10:07:00,SAP,System,system,7140.92,EUR,ES,V7233,low,PO341960,,completed,False,
CASE-00008,INV-000008,Classify exception,2026-01-05T10:19:00,ServiceNow,AP Clerk,ap05,7140.92,EUR,ES,V7233,low,PO341960,price_mismatch,completed,False,
CASE-00008,INV-000008,Create price mismatch ticket,2026-01-05T10:31:00,ServiceNow,System,system,7140.92,EUR,ES,V7233,low,PO341960,price_mismatch,completed,False,
CASE-00008,INV-000008,AP review price mismatch,2026-01-07T13:34:55.257636,ServiceNow,AP Clerk,ap05,7140.92,EUR,ES,V7233,low,PO341960,price_mismatch,completed,False,
CASE-00008,INV-000008,Correction for price mismatch,2026-01-07T20:29:43.957893,SAP,Procurement Specialist,ap05,7140.92,EUR,ES,V7233,low,PO341960,price_mismatch,completed,False,
CASE-00008,INV-000008,Ticket Reopened,2026-01-09T01:52:45.056464,ServiceNow,AP Clerk,ap05,7140.92,EUR,ES,V7233,low,PO341960,price_mismatch,completed,True,Ticket Reopened
CASE-00008,INV-000008,AP review price mismatch,2026-01-09T19:38:10.252735,ServiceNow,AP Clerk,ap05,7140.92,EUR,ES,V7233,low,PO341960,price_mismatch,completed,False,
CASE-00008,INV-000008,Run three-way match,2026-01-09T20:02:10.252735,SAP,System,system,7140.92,EUR,ES,V7233,low,PO341960,price_mismatch,completed,False,
CASE-00008,INV-000008,Run duplicate invoice check,2026-01-09T20:14:10.252735,SAP,System,system,7140.92,EUR,ES,V7233,low,PO341960,,completed,False,
CASE-00008,INV-000008,Check vendor risk,2026-01-09T20:26:10.252735,Vendor Master Data,System,system,7140.92,EUR,ES,V7233,low,PO341960,,completed,False,
CASE-00008,INV-000008,Check approval threshold,2026-01-09T20:32:10.252735,SAP,System,system,7140.92,EUR,ES,V7233,low,PO341960,,completed,False,
CASE-00008,INV-000008,Auto approve for payment scheduling,2026-01-09T20:38:10.252735,SAP,System,system,7140.92,EUR,ES,V7233,low,PO341960,,completed,False,
CASE-00008,INV-000008,Schedule payment,2026-01-10T03:11:06.269151,Payment System,System,system,7140.92,EUR,ES,V7233,low,PO341960,,completed,False,
CASE-00008,INV-000008,Send remittance notice,2026-01-10T03:17:06.269151,Payment System,System,system,7140.92,EUR,ES,V7233,low,PO341960,,completed,False,
CASE-00008,INV-000008,Invoice paid,2026-01-10T03:23:06.269151,Payment System,System,system,7140.92,EUR,ES,V7233,low,PO341960,,paid,False,
CASE-00009,INV-000009,Invoice received,2026-01-05T09:02:00,Coupa,System,system,3355.91,EUR,IT,V1884,medium,PO578825,,completed,False,
CASE-00009,INV-000009,Validate invoice data,2026-01-05T09:26:00,Coupa,AP Clerk,ap25,3355.91,EUR,IT,V1884,medium,PO578825,,completed,False,
CASE-00009,INV-000009,Check PO exists,2026-01-05T09:44:00,SAP,System,system,3355.91,EUR,IT,V1884,medium,PO578825,,completed,False,
CASE-00009,INV-000009,Run three-way match,2026-01-05T10:14:00,SAP,System,system,3355.91,EUR,IT,V1884,medium,PO578825,,completed,False,
CASE-00009,INV-000009,Run duplicate invoice check,2026-01-05T10:26:00,SAP,System,system,3355.91,EUR,IT,V1884,medium,PO578825,,completed,False,
CASE-00009,INV-000009,Check vendor risk,2026-01-05T10:38:00,Vendor Master Data,System,system,3355.91,EUR,IT,V1884,medium,PO578825,,completed,False,
CASE-00009,INV-000009,Check approval threshold,2026-01-05T10:44:00,SAP,System,system,3355.91,EUR,IT,V1884,medium,PO578825,,completed,False,
CASE-00009,INV-000009,Auto approve for payment scheduling,2026-01-05T10:50:00,SAP,System,system,3355.91,EUR,IT,V1884,medium,PO578825,,completed,False,
CASE-00009,INV-000009,Schedule payment,2026-01-05T18:02:12.747759,Payment System,System,system,3355.91,EUR,IT,V1884,medium,PO578825,,completed,False,
CASE-00009,INV-000009,Send remittance notice,2026-01-05T18:08:12.747759,Payment System,System,system,3355.91,EUR,IT,V1884,medium,PO578825,,completed,False,
CASE-00009,INV-000009,Invoice paid,2026-01-05T18:14:12.747759,Payment System,System,system,3355.91,EUR,IT,V1884,medium,PO578825,,paid,False,
CASE-00010,INV-000010,Invoice received,2026-01-05T09:09:00,Coupa,System,system,4967.59,EUR,FR,V3659,high,PO215268,,completed,False,
CASE-00010,INV-000010,Validate invoice data,2026-01-05T09:33:00,Coupa,AP Clerk,ap11,4967.59,EUR,FR,V3659,high,PO215268,,completed,False,
CASE-00010,INV-000010,Manual Email Review,2026-01-05T19:31:07.810076,Email and Excel,AP Clerk,ap11,4967.59,EUR,FR,V3659,high,PO215268,,completed,True,Manual Email Review
CASE-00010,INV-000010,Check PO exists,2026-01-05T19:49:07.810076,SAP,System,system,4967.59,EUR,FR,V3659,high,PO215268,,completed,False,
CASE-00010,INV-000010,Run three-way match,2026-01-05T20:19:07.810076,SAP,System,system,4967.59,EUR,FR,V3659,high,PO215268,,completed,False,
CASE-00010,INV-000010,Run duplicate invoice check,2026-01-05T20:31:07.810076,SAP,System,system,4967.59,EUR,FR,V3659,high,PO215268,,completed,False,
CASE-00010,INV-000010,Check vendor risk,2026-01-05T20:43:07.810076,Vendor Master Data,System,system,4967.59,EUR,FR,V3659,high,PO215268,,completed,False,
CASE-00010,INV-000010,Compliance review,2026-01-06T18:01:40.108188,Vendor Master Data,Compliance Officer,ap11,4967.59,EUR,FR,V3659,high,PO215268,,completed,False,
CASE-00010,INV-000010,Check approval threshold,2026-01-06T18:07:40.108188,SAP,System,system,4967.59,EUR,FR,V3659,high,PO215268,,completed,False,
CASE-00010,INV-000010,Auto approve for payment scheduling,2026-01-06T18:13:40.108188,SAP,System,system,4967.59,EUR,FR,V3659,high,PO215268,,completed,False,
CASE-00010,INV-000010,Schedule payment,2026-01-07T01:14:15.513808,Payment System,System,system,4967.59,EUR,FR,V3659,high,PO215268,,completed,False,
CASE-00010,INV-000010,Send remittance notice,2026-01-07T01:20:15.513808,Payment System,System,system,4967.59,EUR,FR,V3659,high,PO215268,,completed,False,
CASE-00010,INV-000010,Invoice paid,2026-01-07T01:26:15.513808,Payment System,System,system,4967.59,EUR,FR,V3659,high,PO215268,,paid,False,
CASE-00011,INV-000011,Invoice received,2026-01-05T09:16:00,Coupa,System,system,15951.64,EUR,IT,V6966,high,PO597183,,completed,False,
CASE-00011,INV-000011,Validate invoice data,2026-01-05T09:40:00,Coupa,AP Clerk,ap04,15951.64,EUR,IT,V6966,high,PO597183,,completed,False,
CASE-00011,INV-000011,Check PO exists,2026-01-05T09:58:00,SAP,System,system,15951.64,EUR,IT,V6966,high,PO597183,,completed,False,
CASE-00011,INV-000011,Run three-way match,2026-01-05T10:28:00,SAP,System,system,15951.64,EUR,IT,V6966,high,PO597183,,completed,False,
CASE-00011,INV-000011,Classify exception,2026-01-05T10:40:00,ServiceNow,AP Clerk,ap04,15951.64,EUR,IT,V6966,high,PO597183,price_mismatch,completed,False,
CASE-00011,INV-000011,Create price mismatch ticket,2026-01-05T10:52:00,ServiceNow,System,system,15951.64,EUR,IT,V6966,high,PO597183,price_mismatch,completed,False,
CASE-00011,INV-000011,AP review price mismatch,2026-01-09T10:50:07.306905,ServiceNow,AP Clerk,ap04,15951.64,EUR,IT,V6966,high,PO597183,price_mismatch,completed,False,
CASE-00011,INV-000011,Correction for price mismatch,2026-01-10T05:38:32.595064,SAP,Procurement Specialist,ap04,15951.64,EUR,IT,V6966,high,PO597183,price_mismatch,completed,False,
CASE-00011,INV-000011,Run three-way match,2026-01-10T06:02:32.595064,SAP,System,system,15951.64,EUR,IT,V6966,high,PO597183,price_mismatch,completed,False,
CASE-00011,INV-000011,Run duplicate invoice check,2026-01-10T06:14:32.595064,SAP,System,system,15951.64,EUR,IT,V6966,high,PO597183,,completed,False,
CASE-00011,INV-000011,Check vendor risk,2026-01-10T06:26:32.595064,Vendor Master Data,System,system,15951.64,EUR,IT,V6966,high,PO597183,,completed,False,
CASE-00011,INV-000011,Compliance review,2026-01-11T21:04:27.090849,Vendor Master Data,Compliance Officer,ap04,15951.64,EUR,IT,V6966,high,PO597183,,completed,False,
CASE-00011,INV-000011,Check approval threshold,2026-01-11T21:10:27.090849,SAP,System,system,15951.64,EUR,IT,V6966,high,PO597183,,completed,False,
CASE-00011,INV-000011,Finance manager approval,2026-01-13T07:37:28.883034,SAP,Finance Manager,ap04,15951.64,EUR,IT,V6966,high,PO597183,,completed,False,
CASE-00011,INV-000011,Schedule payment,2026-01-13T15:45:19.317180,Payment System,System,system,15951.64,EUR,IT,V6966,high,PO597183,,completed,False,
CASE-00011,INV-000011,Send remittance notice,2026-01-13T15:51:19.317180,Payment System,System,system,15951.64,EUR,IT,V6966,high,PO597183,,completed,False,
CASE-00011,INV-000011,Invoice paid,2026-01-13T15:57:19.317180,Payment System,System,system,15951.64,EUR,IT,V6966,high,PO597183,,paid,False,
CASE-00012,INV-000012,Invoice received,2026-01-05T09:23:00,Coupa,System,system,5329.07,EUR,ES,V3401,high,PO823588,,completed,False,
CASE-00012,INV-000012,Validate invoice data,2026-01-05T09:47:00,Coupa,AP Clerk,ap18,5329.07,EUR,ES,V3401,high,PO823588,,completed,False,
CASE-00012,INV-000012,Check PO exists,2026-01-05T10:05:00,SAP,System,system,5329.07,EUR,ES,V3401,high,PO823588,,completed,False,
CASE-00012,INV-000012,Run three-way match,2026-01-05T10:35:00,SAP,System,system,5329.07,EUR,ES,V3401,high,PO823588,,completed,False,
CASE-00012,INV-000012,Run duplicate invoice check,2026-01-05T10:47:00,SAP,System,system,5329.07,EUR,ES,V3401,high,PO823588,,completed,False,
CASE-00012,INV-000012,Check vendor risk,2026-01-05T10:59:00,Vendor Master Data,System,system,5329.07,EUR,ES,V3401,high,PO823588,,completed,False,
CASE-00012,INV-000012,Compliance review,2026-01-07T04:09:38.635883,Vendor Master Data,Compliance Officer,ap18,5329.07,EUR,ES,V3401,high,PO823588,,completed,False,
CASE-00012,INV-000012,Check approval threshold,2026-01-07T04:15:38.635883,SAP,System,system,5329.07,EUR,ES,V3401,high,PO823588,,completed,False,
CASE-00012,INV-000012,Auto approve for payment scheduling,2026-01-07T04:21:38.635883,SAP,System,system,5329.07,EUR,ES,V3401,high,PO823588,,completed,False,
CASE-00012,INV-000012,Schedule payment,2026-01-07T15:37:36.481940,Payment System,System,system,5329.07,EUR,ES,V3401,high,PO823588,,completed,False,
CASE-00012,INV-000012,Send remittance notice,2026-01-07T15:43:36.481940,Payment System,System,system,5329.07,EUR,ES,V3401,high,PO823588,,completed,False,
CASE-00012,INV-000012,Invoice paid,2026-01-07T15:49:36.481940,Payment System,System,system,5329.07,EUR,ES,V3401,high,PO823588,,paid,False,
CASE-00013,INV-000013,Invoice received,2026-01-05T09:30:00,Coupa,System,system,9053.48,EUR,IT,V9236,low,PO445678,,completed,False,
CASE-00013,INV-000013,Validate invoice data,2026-01-05T09:54:00,Coupa,AP Clerk,ap21,9053.48,EUR,IT,V9236,low,PO445678,,completed,False,
CASE-00013,INV-000013,Check PO exists,2026-01-05T10:12:00,SAP,System,system,9053.48,EUR,IT,V9236,low,PO445678,,completed,False,
CASE-00013,INV-000013,Run three-way match,2026-01-05T10:42:00,SAP,System,system,9053.48,EUR,IT,V9236,low,PO445678,,completed,False,
CASE-00013,INV-000013,Classify exception,2026-01-05T10:54:00,ServiceNow,AP Clerk,ap21,9053.48,EUR,IT,V9236,low,PO445678,quantity_mismatch,completed,False,
CASE-00013,INV-000013,Create quantity mismatch ticket,2026-01-05T11:06:00,ServiceNow,System,system,9053.48,EUR,IT,V9236,low,PO445678,quantity_mismatch,completed,False,
CASE-00013,INV-000013,AP review quantity mismatch,2026-01-09T10:07:40.115842,ServiceNow,AP Clerk,ap21,9053.48,EUR,IT,V9236,low,PO445678,quantity_mismatch,completed,False,
CASE-00013,INV-000013,Correction for quantity mismatch,2026-01-09T18:39:45.359124,SAP,Procurement Specialist,ap21,9053.48,EUR,IT,V9236,low,PO445678,quantity_mismatch,completed,False,
CASE-00013,INV-000013,Run three-way match,2026-01-09T19:03:45.359124,SAP,System,system,9053.48,EUR,IT,V9236,low,PO445678,quantity_mismatch,completed,False,
