case_id,invoice_id,activity,timestamp,system,role,user_id,invoice_amount,currency,country,vendor_id,vendor_risk,po_number,exception_type,status,is_hidden_step,hidden_issue_type
CASE-00004,INV-000004,AP review price mismatch,2026-01-07T12:44:07.677235,ServiceNow,AP Clerk,ap03,20777.77,EUR,ES,V4150,low,PO838797,price_mismatch,completed,False,
CASE-00004,INV-000004,Correction for price mismatch,2026-01-08T05:26:56.957222,SAP,Procurement Specialist,ap03,20777.77,EUR,ES,V4150,low,PO838797,price_mismatch,completed,False,
CASE-00004,INV-000004,Run three-way match,2026-01-08T05:50:56.957222,SAP,System,system,20777.77,EUR,ES,V4150,low,PO838797,price_mismatch,completed,False,
CASE-00004,INV-000004,Run duplicate invoice check,2026-01-08T06:02:56.957222,SAP,System,system,20777.77,EUR,ES,V4150,low,PO838797,,completed,False,
CASE-00004,INV-000004,Check vendor risk,2026-01-08T06:14:56.957222,Vendor Master Data,System,system,20777.77,EUR,ES,V4150,low,PO838797,,completed,False,
CASE-00004,INV-000004,Check approval threshold,2026-01-08T06:20:56.957222,SAP,System,system,20777.77,EUR,ES,V4150,low,PO838797,,completed,False,
CASE-00004,INV-000004,Finance manager approval,2026-01-09T02:24:06.374371,SAP,Finance Manager,ap03,20777.77,EUR,ES,V4150,low,PO838797,,completed,False,
CASE-00004,INV-000004,Schedule payment,2026-01-09T09:21:47.586224,Payment System,System,system,20777.77,EUR,ES,V4150,low,PO838797,,completed,False,
CASE-00004,INV-000004,Send remittance notice,2026-01-09T09:27:47.586224,Payment System,System,system,20777.77,EUR,ES,V4150,low,PO838797,,completed,False,
CASE-00004,INV-000004,Invoice paid,2026-01-09T09:33:47.586224,Payment System,System,system,20777.77,EUR,ES,V4150,low,PO838797,,paid,False,
CASE-00005,INV-000005,Invoice received,2026-01-05T08:34:00,Coupa,System,system,5435.3,EUR,DE,V3803,low,PO660086,,completed,False,
CASE-00005,INV-000005,Validate invoice data,2026-01-05T08:58:00,Coupa,AP Clerk,ap24,5435.3,EUR,DE,V3803,low,PO660086,,completed,False,
CASE-00005,INV-000005,Check PO exists,2026-01-05T09:16:00,SAP,System,system,5435.3,EUR,DE,V3803,low,PO660086,,completed,False,
CASE-00005,INV-000005,Run three-way match,2026-01-05T09:46:00,SAP,System,system,5435.3,EUR,DE,V3803,low,PO660086,,completed,False,
CASE-00005,INV-000005,Classify exception,2026-01-05T09:58:00,ServiceNow,AP Clerk,ap24,5435.3,EUR,DE,V3803,low,PO660086,quantity_mismatch,completed,False,
CASE-00005,INV-000005,Create quantity mismatch ticket,2026-01-05T10:10:00,ServiceNow,System,system,5435.3,EUR,DE,V3803,low,PO660086,quantity_mismatch,completed,False,
CASE-00005,INV-000005,AP review quantity mismatch,2026-01-07T17:17:52.113014,ServiceNow,AP Clerk,ap24,5435.3,EUR,DE,V3803,low,PO660086,quantity_mismatch,completed,False,
CASE-00005,INV-000005,Correction for quantity mismatch,2026-01-08T12:39:50.690601,SAP,Procurement Specialist,ap24,5435.3,EUR,DE,V3803,low,PO660086,quantity_mismatch,completed,False,
CASE-00005,INV-000005,Run three-way match,2026-01-08T13:03:50.690601,SAP,System,system,5435.3,EUR,DE,V3803,low,PO660086,quantity_mismatch,completed,False,
CASE-00005,INV-000005,Run duplicate invoice check,2026-01-08T13:15:50.690601,SAP,System,system,5435.3,EUR,DE,V3803,low,PO660086,,completed,False,
CASE-00005,INV-000005,Check vendor risk,2026-01-08T13:27:50.690601,Vendor Master Data,System,system,5435.3,EUR,DE,V3803,low,PO660086,,completed,False,
CASE-00005,INV-000005,Check approval threshold,2026-01-08T13:33:50.690601,SAP,System,system,5435.3,EUR,DE,V3803,low,PO660086,,completed,False,
CASE-00005,INV-000005,Auto approve for payment scheduling,2026-01-08T13:39:50.690601,SAP,System,system,5435.3,EUR,DE,V3803,low,PO660086,,completed,False,
CASE-00005,INV-000005,Schedule payment,2026-01-08T18:06:41.703490,Payment System,System,system,5435.3,EUR,DE,V3803,low,PO660086,,completed,False,
CASE-00005,INV-000005,Send remittance notice,2026-01-08T18:12:41.703490,Payment System,System,system,5435.3,EUR,DE,V3803,low,PO660086,,completed,False,
CASE-00005,INV-000005,Invoice paid,2026-01-08T18:18:41.703490,Payment System,System,system,5435.3,EUR,DE,V3803,low,PO660086,,paid,False,
CASE-00006,INV-000006,Invoice received,2026-01-05T08:41:00,Coupa,System,system,20589.61,EUR,FR,V5386,medium,PO169403,,completed,False,
CASE-00006,INV-000006,Validate invoice data,2026-01-05T09:05:00,Coupa,AP Clerk,ap07,20589.61,EUR,FR,V5386,medium,PO169403,,completed,False,
CASE-00006,INV-000006,Check PO exists,2026-01-05T09:23:00,SAP,System,system,20589.61,EUR,FR,V5386,medium,PO169403,,completed,False,
CASE-00006,INV-000006,Run three-way match,2026-01-05T09:53:00,SAP,System,system,20589.61,EUR,FR,V5386,medium,PO169403,,completed,False,
CASE-00006,INV-000006,Run duplicate invoice check,2026-01-05T10:05:00,SAP,System,system,20589.61,EUR,FR,V5386,medium,PO169403,,completed,False,
CASE-00006,INV-000006,Check vendor risk,2026-01-05T10:17:00,Vendor Master Data,System,system,20589.61,EUR,FR,V5386,medium,PO169403,,completed,False,
CASE-00006,INV-000006,Check approval threshold,2026-01-05T10:23:00,SAP,System,system,20589.61,EUR,FR,V5386,medium,PO169403,,completed,False,
CASE-00006,INV-000006,Finance manager approval,2026-01-06T18:40:07.736240,SAP,Finance Manager,ap07,20589.61,EUR,FR,V5386,medium,PO169403,,completed,False,
CASE-00006,INV-000006,Schedule payment,2026-01-06T23:48:42.438045,Payment System,System,system,20589.61,EUR,FR,V5386,medium,PO169403,,completed,False,
CASE-00006,INV-000006,Send remittance notice,2026-01-06T23:54:42.438045,Payment System,System,system,20589.61,EUR,FR,V5386,medium,PO169403,,completed,False,
CASE-00006,INV-000006,Invoice paid,2026-01-07T00:00:42.438045,Payment System,System,system,20589.61,EUR,FR,V5386,medium,PO169403,,paid,False,
CASE-00007,INV-000007,Invoice received,2026-01-05T08:48:00,Coupa,System,system,3705.85,EUR,IT,V5304,medium,PO883300,,completed,False,
CASE-00007,INV-000007,Validate invoice data,2026-01-05T09:12:00,Coupa,AP Clerk,ap19,3705.85,EUR,IT,V5304,medium,PO883300,,completed,False,
CASE-00007,INV-000007,Check PO exists,2026-01-05T09:30:00,SAP,System,system,3705.85,EUR,IT,V5304,medium,PO883300,,completed,False,
CASE-00007,INV-000007,Run three-way match,2026-01-05T10:00:00,SAP,System,system,3705.85,EUR,IT,V5304,medium,PO883300,,completed,False,
CASE-00007,INV-000007,Classify exception,2026-01-05T10:12:00,ServiceNow,AP Clerk,ap19,3705.85,EUR,IT,V5304,medium,PO883300,missing_gr,completed,False,
CASE-00007,INV-000007,Request goods receipt confirmation,2026-01-06T15:21:42.841479,SAP,Procurement Specialist,ap19,3705.85,EUR,IT,V5304,medium,PO883300,missing_gr,completed,False,
CASE-00007,INV-000007,Run three-way match,2026-01-06T15:45:42.841479,SAP,System,system,3705.85,EUR,IT,V5304,medium,PO883300,missing_gr,completed,False,
CASE-00007,INV-000007,Run duplicate invoice check,2026-01-06T15:57:42.841479,SAP,System,system,3705.85,EUR,IT,V5304,medium,PO883300,,completed,False,
CASE-00007,INV-000007,Check vendor risk,2026-01-06T16:09:42.841479,Vendor Master Data,System,system,3705.85,EUR,IT,V5304,medium,PO883300,,completed,False,
CASE-00007,INV-000007,Check approval threshold,2026-01-06T16:15:42.841479,SAP,System,system,3705.85,EUR,IT,V5304,medium,PO883300,,completed,False,
CASE-00007,INV-000007,Auto approve for payment scheduling,2026-01-06T16:21:42.841479,SAP,System,system,3705.85,EUR,IT,V5304,medium,PO883300,,completed,False,
CASE-00007,INV-000007,Schedule payment,2026-01-07T03:15:02.605277,Payment System,System,system,3705.85,EUR,IT,V5304,medium,PO883300,,completed,False,
CASE-00007,INV-000007,Send remittance notice,2026-01-07T03:21:02.605277,Payment System,System,system,3705.85,EUR,IT,V5304,medium,PO883300,,completed,False,
CASE-00007,INV-000007,Invoice paid,2026-01-07T03:27:02.605277,Payment System,System,system,3705.85,EUR,IT,V5304,medium,PO883300,,paid,False,
CASE-00008,INV-000008,Invoice received,2026-01-05T08:55:00,Coupa,System,system,4032.82,EUR,FR,V2040,low,PO503457,,completed,False,
CASE-00008,INV-000008,Validate invoice data,2026-01-05T09:19:00,Coupa,AP Clerk,ap13,4032.82,EUR,FR,V2040,low,PO503457,,completed,False,
CASE-00008,INV-000008,Check PO exists,2026-01-05T09:37:00,SAP,System,system,4032.82,EUR,FR,V2040,low,PO503457,,completed,False,
CASE-00008,INV-000008,Run three-way match,2026-01-05T10:07:00,SAP,System,system,4032.82,EUR,FR,V2040,low,PO503457,,completed,False,
CASE-00008,INV-000008,Run duplicate invoice check,2026-01-05T10:19:00,SAP,System,system,4032.82,EUR,FR,V2040,low,PO503457,,completed,False,
CASE-00008,INV-000008,Check vendor risk,2026-01-05T10:31:00,Vendor Master Data,System,system,4032.82,EUR,FR,V2040,low,PO503457,,completed,False,
CASE-00008,INV-000008,Check approval threshold,2026-01-05T10:37:00,SAP,System,system,4032.82,EUR,FR,V2040,low,PO503457,,completed,False,
CASE-00008,INV-000008,Auto approve for payment scheduling,2026-01-05T10:43:00,SAP,System,system,4032.82,EUR,FR,V2040,low,PO503457,,completed,False,
CASE-00008,INV-000008,Schedule payment,2026-01-05T15:37:59.090198,Payment System,System,system,4032.82,EUR,FR,V2040,low,PO503457,,completed,False,
CASE-00008,INV-000008,Send remittance notice,2026-01-05T15:43:59.090198,Payment System,System,system,4032.82,EUR,FR,V2040,low,PO503457,,completed,False,
CASE-00008,INV-000008,Invoice paid,2026-01-05T15:49:59.090198,Payment System,System,system,4032.82,EUR,FR,V2040,low,PO503457,,paid,False,
CASE-00009,INV-000009,Invoice received,2026-01-05T09:02:00,Coupa,System,system,22148.51,EUR,ES,V2827,medium,PO407757,,completed,False,
CASE-00009,INV-000009,Validate invoice data,2026-01-05T09:26:00,Coupa,AP Clerk,ap14,22148.51,EUR,ES,V2827,medium,PO407757,,completed,False,
CASE-00009,INV-000009,Manual Email Review,2026-01-06T07:38:54.312800,Email and Excel,AP Clerk,ap14,22148.51,EUR,ES,V2827,medium,PO407757,,completed,True,Manual Email Review
CASE-00009,INV-000009,Check PO exists,2026-01-06T07:56:54.312800,SAP,System,system,22148.51,EUR,ES,V2827,medium,PO407757,,completed,False,
CASE-00009,INV-000009,Run three-way match,2026-01-06T08:26:54.312800,SAP,System,system,22148.51,EUR,ES,V2827,medium,PO407757,,completed,False,
CASE-00009,INV-000009,Classify exception,2026-01-06T08:38:54.312800,ServiceNow,AP Clerk,ap14,22148.51,EUR,ES,V2827,medium,PO407757,price_mismatch,completed,False,
CASE-00009,INV-000009,Create price mismatch ticket,2026-01-06T08:50:54.312800,ServiceNow,System,system,22148.51,EUR,ES,V2827,medium,PO407757,price_mismatch,completed,False,
CASE-00009,INV-000009,AP review price mismatch,2026-01-07T19:03:49.893159,ServiceNow,AP Clerk,ap14,22148.51,EUR,ES,V2827,medium,PO407757,price_mismatch,completed,False,
CASE-00009,INV-000009,Correction for price mismatch,2026-01-08T11:34:11.507096,SAP,Procurement Specialist,ap14,22148.51,EUR,ES,V2827,medium,PO407757,price_mismatch,completed,False,
CASE-00009,INV-000009,Run three-way match,2026-01-08T11:58:11.507096,SAP,System,system,22148.51,EUR,ES,V2827,medium,PO407757,price_mismatch,completed,False,
CASE-00009,INV-000009,Run duplicate invoice check,2026-01-08T12:10:11.507096,SAP,System,system,22148.51,EUR,ES,V2827,medium,PO407757,,completed,False,
CASE-00009,INV-000009,Check vendor risk,2026-01-08T12:22:11.507096,Vendor Master Data,System,system,22148.51,EUR,ES,V2827,medium,PO407757,,completed,False,
CASE-00009,INV-000009,Check approval threshold,2026-01-08T12:28:11.507096,SAP,System,system,22148.51,EUR,ES,V2827,medium,PO407757,,completed,False,
CASE-00009,INV-000009,Finance manager approval,2026-01-10T05:30:11.931847,SAP,Finance Manager,ap14,22148.51,EUR,ES,V2827,medium,PO407757,,completed,False,
CASE-00009,INV-000009,Schedule payment,2026-01-10T13:33:52.622848,Payment System,System,system,22148.51,EUR,ES,V2827,medium,PO407757,,completed,False,
CASE-00009,INV-000009,Send remittance notice,2026-01-10T13:39:52.622848,Payment System,System,system,22148.51,EUR,ES,V2827,medium,PO407757,,completed,False,
CASE-00009,INV-000009,Invoice paid,2026-01-10T13:45:52.622848,Payment System,System,system,22148.51,EUR,ES,V2827,medium,PO407757,,paid,False,
CASE-00010,INV-000010,Invoice received,2026-01-05T09:09:00,Coupa,System,system,5173.05,EUR,NL,V9837,low,PO916449,,completed,False,
CASE-00010,INV-000010,Validate invoice data,2026-01-05T09:33:00,Coupa,AP Clerk,ap17,5173.05,EUR,NL,V9837,low,PO916449,,completed,False,
CASE-00010,INV-000010,Check PO exists,2026-01-05T09:51:00,SAP,System,system,5173.05,EUR,NL,V9837,low,PO916449,,completed,False,
CASE-00010,INV-000010,Run three-way match,2026-01-05T10:21:00,SAP,System,system,5173.05,EUR,NL,V9837,low,PO916449,,completed,False,
CASE-00010,INV-000010,Run duplicate invoice check,2026-01-05T10:33:00,SAP,System,system,5173.05,EUR,NL,V9837,low,PO916449,,completed,False,
CASE-00010,INV-000010,Check vendor risk,2026-01-05T10:45:00,Vendor Master Data,System,system,5173.05,EUR,NL,V9837,low,PO916449,,completed,False,
CASE-00010,INV-000010,Check approval threshold,2026-01-05T10:51:00,SAP,System,system,5173.05,EUR,NL,V9837,low,PO916449,,completed,False,
CASE-00010,INV-000010,Auto approve for payment scheduling,2026-01-05T10:57:00,SAP,System,system,5173.05,EUR,NL,V9837,low,PO916449,,completed,False,
CASE-00010,INV-000010,Schedule payment,2026-01-05T21:24:15.114378,Payment System,System,system,5173.05,EUR,NL,V9837,low,PO916449,,completed,False,
CASE-00010,INV-000010,Send remittance notice,2026-01-05T21:30:15.114378,Payment System,System,system,5173.05,EUR,NL,V9837,low,PO916449,,completed,False,
CASE-00010,INV-000010,Invoice paid,2026-01-05T21:36:15.114378,Payment System,System,system,5173.05,EUR,NL,V9837,low,PO916449,,paid,False,
