case_id,invoice_id,activity,timestamp,system,role,user_id,invoice_amount,currency,country,vendor_id,vendor_risk,po_number,exception_type,status,is_hidden_step,hidden_issue_type
CASE-00004,INV-000004,Invoice paid,2026-01-06T14:39:51.805584,Payment System,System,system,24728.42,EUR,IT,V9128,medium,PO547655,,paid,False,
CASE-00005,INV-000005,Invoice received,2026-01-05T08:34:00,Coupa,System,system,416.91,EUR,IT,V7733,low,PO595683,,completed,False,
CASE-00005,INV-000005,Validate invoice data,2026-01-05T08:58:00,Coupa,AP Clerk,ap21,416.91,EUR,IT,V7733,low,PO595683,,completed,False,
CASE-00005,INV-000005,Check PO exists,2026-01-05T09:16:00,SAP,System,system,416.91,EUR,IT,V7733,low,PO595683,,completed,False,
CASE-00005,INV-000005,Run three-way match,2026-01-05T09:46:00,SAP,System,system,416.91,EUR,IT,V7733,low,PO595683,,completed,False,
CASE-00005,INV-000005,Run duplicate invoice check,2026-01-05T09:58:00,SAP,System,system,416.91,EUR,IT,V7733,low,PO595683,,completed,False,
CASE-00005,INV-000005,Check vendor risk,2026-01-05T10:10:00,Vendor Master Data,System,system,416.91,EUR,IT,V7733,low,PO595683,,completed,False,
CASE-00005,INV-000005,Check approval threshold,2026-01-05T10:16:00,SAP,System,system,416.91,EUR,IT,V7733,low,PO595683,,completed,False,
CASE-00005,INV-000005,Auto approve for payment scheduling,2026-01-05T10:22:00,SAP,System,system,416.91,EUR,IT,V7733,low,PO595683,,completed,False,
CASE-00005,INV-000005,Schedule payment,2026-01-05T17:22:30.969817,Payment System,System,system,416.91,EUR,IT,V7733,low,PO595683,,completed,False,
CASE-00005,INV-000005,Send remittance notice,2026-01-05T17:28:30.969817,Payment System,System,system,416.91,EUR,IT,V7733,low,PO595683,,completed,False,
CASE-00005,INV-000005,Invoice paid,2026-01-05T17:34:30.969817,Payment System,System,system,416.91,EUR,IT,V7733,low,PO595683,,paid,False,
CASE-00006,INV-000006,Invoice received,2026-01-05T08:41:00,Coupa,System,system,6332.32,EUR,IT,V1772,low,PO995756,,completed,False,
CASE-00006,INV-000006,Validate invoice data,2026-01-05T09:05:00,Coupa,AP Clerk,ap03,6332.32,EUR,IT,V1772,low,PO995756,,completed,False,
CASE-00006,INV-000006,Check PO exists,2026-01-05T09:23:00,SAP,System,system,6332.32,EUR,IT,V1772,low,PO995756,,completed,False,
CASE-00006,INV-000006,Run three-way match,2026-01-05T09:53:00,SAP,System,system,6332.32,EUR,IT,V1772,low,PO995756,,completed,False,
CASE-00006,INV-000006,Run duplicate invoice check,2026-01-05T10:05:00,SAP,System,system,6332.32,EUR,IT,V1772,low,PO995756,,completed,False,
CASE-00006,INV-000006,Check vendor risk,2026-01-05T10:17:00,Vendor Master Data,System,system,6332.32,EUR,IT,V1772,low,PO995756,,completed,False,
CASE-00006,INV-000006,Check approval threshold,2026-01-05T10:23:00,SAP,System,system,6332.32,EUR,IT,V1772,low,PO995756,,completed,False,
CASE-00006,INV-000006,Auto approve for payment scheduling,2026-01-05T10:29:00,SAP,System,system,6332.32,EUR,IT,V1772,low,PO995756,,completed,False,
CASE-00006,INV-000006,Schedule payment,2026-01-05T17:36:34.394203,Payment System,System,system,6332.32,EUR,IT,V1772,low,PO995756,,completed,False,
CASE-00006,INV-000006,Send remittance notice,2026-01-05T17:42:34.394203,Payment System,System,system,6332.32,EUR,IT,V1772,low,PO995756,,completed,False,
CASE-00006,INV-000006,Invoice paid,2026-01-05T17:48:34.394203,Payment System,System,system,6332.32,EUR,IT,V1772,low,PO995756,,paid,False,
CASE-00007,INV-000007,Invoice received,2026-01-05T08:48:00,Coupa,System,system,2453.82,EUR,DE,V1314,low,PO170817,,completed,False,
CASE-00007,INV-000007,Validate invoice data,2026-01-05T09:12:00,Coupa,AP Clerk,ap15,2453.82,EUR,DE,V1314,low,PO170817,,completed,False,
CASE-00007,INV-000007,Check PO exists,2026-01-05T09:30:00,SAP,System,system,2453.82,EUR,DE,V1314,low,PO170817,,completed,False,
CASE-00007,INV-000007,Run three-way match,2026-01-05T10:00:00,SAP,System,system,2453.82,EUR,DE,V1314,low,PO170817,,completed,False,
CASE-00007,INV-000007,Run duplicate invoice check,2026-01-05T10:12:00,SAP,System,system,2453.82,EUR,DE,V1314,low,PO170817,,completed,False,
CASE-00007,INV-000007,Check vendor risk,2026-01-05T10:24:00,Vendor Master Data,System,system,2453.82,EUR,DE,V1314,low,PO170817,,completed,False,
CASE-00007,INV-000007,Check approval threshold,2026-01-05T10:30:00,SAP,System,system,2453.82,EUR,DE,V1314,low,PO170817,,completed,False,
CASE-00007,INV-000007,Auto approve for payment scheduling,2026-01-05T10:36:00,SAP,System,system,2453.82,EUR,DE,V1314,low,PO170817,,completed,False,
CASE-00007,INV-000007,Schedule payment,2026-01-05T21:43:42.565720,Payment System,System,system,2453.82,EUR,DE,V1314,low,PO170817,,completed,False,
CASE-00007,INV-000007,Send remittance notice,2026-01-05T21:49:42.565720,Payment System,System,system,2453.82,EUR,DE,V1314,low,PO170817,,completed,False,
CASE-00007,INV-000007,Invoice paid,2026-01-05T21:55:42.565720,Payment System,System,system,2453.82,EUR,DE,V1314,low,PO170817,,paid,False,
CASE-00008,INV-000008,Invoice received,2026-01-05T08:55:00,Coupa,System,system,2448.3,EUR,NL,V2839,low,PO791135,,completed,False,
CASE-00008,INV-000008,Validate invoice data,2026-01-05T09:19:00,Coupa,AP Clerk,ap03,2448.3,EUR,NL,V2839,low,PO791135,,completed,False,
CASE-00008,INV-000008,Check PO exists,2026-01-05T09:37:00,SAP,System,system,2448.3,EUR,NL,V2839,low,PO791135,,completed,False,
CASE-00008,INV-000008,Run three-way match,2026-01-05T10:07:00,SAP,System,system,2448.3,EUR,NL,V2839,low,PO791135,,completed,False,
CASE-00008,INV-000008,Classify exception,2026-01-05T10:19:00,ServiceNow,AP Clerk,ap03,2448.3,EUR,NL,V2839,low,PO791135,price_mismatch,completed,False,
CASE-00008,INV-000008,Create price mismatch ticket,2026-01-05T10:31:00,ServiceNow,System,system,2448.3,EUR,NL,V2839,low,PO791135,price_mismatch,completed,False,
CASE-00008,INV-000008,AP review price mismatch,2026-01-07T20:38:38.000319,ServiceNow,AP Clerk,ap03,2448.3,EUR,NL,V2839,low,PO791135,price_mismatch,completed,False,
CASE-00008,INV-000008,Correction for price mismatch,2026-01-08T04:13:17.300407,SAP,Procurement Specialist,ap03,2448.3,EUR,NL,V2839,low,PO791135,price_mismatch,completed,False,
CASE-00008,INV-000008,Ticket Reopened,2026-01-08T14:20:02.656048,ServiceNow,AP Clerk,ap03,2448.3,EUR,NL,V2839,low,PO791135,price_mismatch,completed,True,Ticket Reopened
CASE-00008,INV-000008,AP review price mismatch,2026-01-09T07:35:59.604237,ServiceNow,AP Clerk,ap03,2448.3,EUR,NL,V2839,low,PO791135,price_mismatch,completed,False,
CASE-00008,INV-000008,Run three-way match,2026-01-09T07:59:59.604237,SAP,System,system,2448.3,EUR,NL,V2839,low,PO791135,price_mismatch,completed,False,
CASE-00008,INV-000008,Run duplicate invoice check,2026-01-09T08:11:59.604237,SAP,System,system,2448.3,EUR,NL,V2839,low,PO791135,,completed,False,
CASE-00008,INV-000008,Check vendor risk,2026-01-09T08:23:59.604237,Vendor Master Data,System,system,2448.3,EUR,NL,V2839,low,PO791135,,completed,False,
CASE-00008,INV-000008,Check approval threshold,2026-01-09T08:29:59.604237,SAP,System,system,2448.3,EUR,NL,V2839,low,PO791135,,completed,False,
CASE-00008,INV-000008,Auto approve for payment scheduling,2026-01-09T08:35:59.604237,SAP,System,system,2448.3,EUR,NL,V2839,low,PO791135,,completed,False,
CASE-00008,INV-000008,Schedule payment,2026-01-09T18:15:37.238118,Payment System,System,system,2448.3,EUR,NL,V2839,low,PO791135,,completed,False,
CASE-00008,INV-000008,Send remittance notice,2026-01-09T18:21:37.238118,Payment System,System,system,2448.3,EUR,NL,V2839,low,PO791135,,completed,False,
CASE-00008,INV-000008,Invoice paid,2026-01-09T18:27:37.238118,Payment System,System,system,2448.3,EUR,NL,V2839,low,PO791135,,paid,False,
CASE-00009,INV-000009,Invoice received,2026-01-05T09:02:00,Coupa,System,system,7872.18,EUR,NL,V9094,low,PO523785,,completed,False,
CASE-00009,INV-000009,Validate invoice data,2026-01-05T09:26:00,Coupa,AP Clerk,ap14,7872.18,EUR,NL,V9094,low,PO523785,,completed,False,
CASE-00009,INV-000009,Check PO exists,2026-01-05T09:44:00,SAP,System,system,7872.18,EUR,NL,V9094,low,PO523785,,completed,False,
CASE-00009,INV-000009,Create missing PO exception,2026-01-05T09:56:00,ServiceNow,System,system,7872.18,EUR,NL,V9094,low,PO523785,missing_po,completed,False,
CASE-00009,INV-000009,AP review missing PO,2026-01-10T00:53:53.067685,ServiceNow,AP Clerk,ap14,7872.18,EUR,NL,V9094,low,PO523785,missing_po,completed,False,
CASE-00009,INV-000009,Procurement correction,2026-01-10T21:56:22.783705,SAP,Procurement Specialist,ap14,7872.18,EUR,NL,V9094,low,PO523785,missing_po,completed,False,
CASE-00009,INV-000009,Check PO exists,2026-01-10T22:08:22.783705,SAP,System,system,7872.18,EUR,NL,V9094,low,PO523785,missing_po,completed,False,
CASE-00009,INV-000009,Run three-way match,2026-01-10T22:38:22.783705,SAP,System,system,7872.18,EUR,NL,V9094,low,PO523785,,completed,False,
CASE-00009,INV-000009,Run duplicate invoice check,2026-01-10T22:50:22.783705,SAP,System,system,7872.18,EUR,NL,V9094,low,PO523785,,completed,False,
CASE-00009,INV-000009,Check vendor risk,2026-01-10T23:02:22.783705,Vendor Master Data,System,system,7872.18,EUR,NL,V9094,low,PO523785,,completed,False,
CASE-00009,INV-000009,Check approval threshold,2026-01-10T23:08:22.783705,SAP,System,system,7872.18,EUR,NL,V9094,low,PO523785,,completed,False,
CASE-00009,INV-000009,Auto approve for payment scheduling,2026-01-10T23:14:22.783705,SAP,System,system,7872.18,EUR,NL,V9094,low,PO523785,,completed,False,
CASE-00009,INV-000009,Schedule payment,2026-01-11T04:24:09.268132,Payment System,System,system,7872.18,EUR,NL,V9094,low,PO523785,,completed,False,
CASE-00009,INV-000009,Send remittance notice,2026-01-11T04:30:09.268132,Payment System,System,system,7872.18,EUR,NL,V9094,low,PO523785,,completed,False,
CASE-00009,INV-000009,Invoice paid,2026-01-11T04:36:09.268132,Payment System,System,system,7872.18,EUR,NL,V9094,low,PO523785,,paid,False,
CASE-00010,INV-000010,Invoice received,2026-01-05T09:09:00,Coupa,System,system,20896.77,EUR,ES,V3064,high,PO946655,,completed,False,
CASE-00010,INV-000010,Validate invoice data,2026-01-05T09:33:00,Coupa,AP Clerk,ap04,20896.77,EUR,ES,V3064,high,PO946655,,completed,False,
CASE-00010,INV-000010,Check PO exists,2026-01-05T09:51:00,SAP,System,system,20896.77,EUR,ES,V3064,high,PO946655,,completed,False,
CASE-00010,INV-000010,Create missing PO exception,2026-01-05T10:03:00,ServiceNow,System,system,20896.77,EUR,ES,V3064,high,PO946655,missing_po,completed,False,
CASE-00010,INV-000010,AP review missing PO,2026-01-06T16:36:18.555637,ServiceNow,AP Clerk,ap04,20896.77,EUR,ES,V3064,high,PO946655,missing_po,completed,False,
CASE-00010,INV-000010,Procurement correction,2026-01-07T04:51:46.730312,SAP,Procurement Specialist,ap04,20896.77,EUR,ES,V3064,high,PO946655,missing_po,completed,False,
CASE-00010,INV-000010,Check PO exists,2026-01-07T05:03:46.730312,SAP,System,system,20896.77,EUR,ES,V3064,high,PO946655,missing_po,completed,False,
CASE-00010,INV-000010,Run three-way match,2026-01-07T05:33:46.730312,SAP,System,system,20896.77,EUR,ES,V3064,high,PO946655,,completed,False,
CASE-00010,INV-000010,Run duplicate invoice check,2026-01-07T05:45:46.730312,SAP,System,system,20896.77,EUR,ES,V3064,high,PO946655,,completed,False,
CASE-00010,INV-000010,Check vendor risk,2026-01-07T05:57:46.730312,Vendor Master Data,System,system,20896.77,EUR,ES,V3064,high,PO946655,,completed,False,
CASE-00010,INV-000010,Compliance review,2026-01-09T06:04:33.036457,Vendor Master Data,Compliance Officer,ap04,20896.77,EUR,ES,V3064,high,PO946655,,completed,False,
CASE-00010,INV-000010,Check approval threshold,2026-01-09T06:10:33.036457,SAP,System,system,20896.77,EUR,ES,V3064,high,PO946655,,completed,False,
CASE-00010,INV-000010,Finance manager approval,2026-01-11T00:24:53.316817,SAP,Finance Manager,ap04,20896.77,EUR,ES,V3064,high,PO946655,,completed,False,
CASE-00010,INV-000010,Schedule payment,2026-01-11T06:24:59.943439,Payment System,System,system,20896.77,EUR,ES,V3064,high,PO946655,,completed,False,
CASE-00010,INV-000010,Send remittance notice,2026-01-11T06:30:59.943439,Payment System,System,system,20896.77,EUR,ES,V3064,high,PO946655,,completed,False,
CASE-00010,INV-000010,Invoice paid,2026-01-11T06:36:59.943439,Payment System,System,system,20896.77,EUR,ES,V3064,high,PO946655,,paid,False,
CASE-00011,INV-000011,Invoice received,2026-01-05T09:16:00,Coupa,System,system,19679.94,EUR,ES,V4679,low,PO701348,,completed,False,
CASE-00011,INV-000011,Validate invoice data,2026-01-05T09:40:00,Coupa,AP Clerk,ap22,19679.94,EUR,ES,V4679,low,PO701348,,completed,False,
CASE-00011,INV-000011,Check PO exists,2026-01-05T09:58:00,SAP,System,system,19679.94,EUR,ES,V4679,low,PO701348,,completed,False,
CASE-00011,INV-000011,Run three-way match,2026-01-05T10:28:00,SAP,System,system,19679.94,EUR,ES,V4679,low,PO701348,,completed,False,
CASE-00011,INV-000011,Run duplicate invoice check,2026-01-05T10:40:00,SAP,System,system,19679.94,EUR,ES,V4679,low,PO701348,,completed,False,
CASE-00011,INV-000011,Check vendor risk,2026-01-05T10:52:00,Vendor Master Data,System,system,19679.94,EUR,ES,V4679,low,PO701348,,completed,False,
CASE-00011,INV-000011,Check approval threshold,2026-01-05T10:58:00,SAP,System,system,19679.94,EUR,ES,V4679,low,PO701348,,completed,False,
CASE-00011,INV-000011,Finance manager approval,2026-01-05T20:01:18.095583,SAP,Finance Manager,ap22,19679.94,EUR,ES,V4679,low,PO701348,,completed,False,
CASE-00011,INV-000011,Schedule payment,2026-01-06T02:14:01.003959,Payment System,System,system,19679.94,EUR,ES,V4679,low,PO701348,,completed,False,
CASE-00011,INV-000011,Send remittance notice,2026-01-06T02:20:01.003959,Payment System,System,system,19679.94,EUR,ES,V4679,low,PO701348,,completed,False,
CASE-00011,INV-000011,Invoice paid,2026-01-06T02:26:01.003959,Payment System,System,system,19679.94,EUR,ES,V4679,low,PO701348,,paid,False,
CASE-00012,INV-000012,Invoice received,2026-01-05T09:23:00,Coupa,System,system,9652.76,EUR,ES,V2644,low,PO942651,,completed,False,
CASE-00012,INV-000012,Validate invoice data,2026-01-05T09:47:00,Coupa,AP Clerk,ap06,9652.76,EUR,ES,V2644,low,PO942651,,completed,False,
CASE-00012,INV-000012,Check PO exists,2026-01-05T10:05:00,SAP,System,system,9652.76,EUR,ES,V2644,low,PO942651,,completed,False,
CASE-00012,INV-000012,Run three-way match,2026-01-05T10:35:00,SAP,System,system,9652.76,EUR,ES,V2644,low,PO942651,,completed,False,
CASE-00012,INV-000012,Run duplicate invoice check,2026-01-05T10:47:00,SAP,System,system,9652.76,EUR,ES,V2644,low,PO942651,,completed,False,
CASE-00012,INV-000012,Check vendor risk,2026-01-05T10:59:00,Vendor Master Data,System,system,9652.76,EUR,ES,V2644,low,PO942651,,completed,False,
CASE-00012,INV-000012,Check approval threshold,2026-01-05T11:05:00,SAP,System,system,9652.76,EUR,ES,V2644,low,PO942651,,completed,False,
CASE-00012,INV-000012,Auto approve for payment scheduling,2026-01-05T11:11:00,SAP,System,system,9652.76,EUR,ES,V2644,low,PO942651,,completed,False,
CASE-00012,INV-000012,Schedule payment,2026-01-05T19:08:24.924785,Payment System,System,system,9652.76,EUR,ES,V2644,low,PO942651,,completed,False,
CASE-00012,INV-000012,Send remittance notice,2026-01-05T19:14:24.924785,Payment System,System,system,9652.76,EUR,ES,V2644,low,PO942651,,completed,False,
CASE-00012,INV-000012,Invoice paid,2026-01-05T19:20:24.924785,Payment System,System,system,9652.76,EUR,ES,V2644,low,PO942651,,paid,False,
CASE-00013,INV-000013,Invoice received,2026-01-05T09:30:00,Coupa,System,system,4142.55,EUR,ES,V9308,high,PO306622,,completed,False,
CASE-00013,INV-000013,Validate invoice data,2026-01-05T09:54:00,Coupa,AP Clerk,ap01,4142.55,EUR,ES,V9308,high,PO306622,,completed,False,
CASE-00013,INV-000013,Check PO exists,2026-01-05T10:12:00,SAP,System,system,4142.55,EUR,ES,V9308,high,PO306622,,completed,False,
CASE-00013,INV-000013,Run three-way match,2026-01-05T10:42:00,SAP,System,system,4142.55,EUR,ES,V9308,high,PO306622,,completed,False,
CASE-00013,INV-000013,Classify exception,2026-01-05T10:54:00,ServiceNow,AP Clerk,ap01,4142.55,EUR,ES,V9308,high,PO306622,quantity_mismatch,completed,False,
CASE-00013,INV-000013,Create quantity mismatch ticket,2026-01-05T11:06:00,ServiceNow,System,system,4142.55,EUR,ES,V9308,high,PO306622,quantity_mismatch,completed,False,
CASE-00013,INV-000013,AP review quantity mismatch,2026-01-09T17:18:15.517226,ServiceNow,AP Clerk,ap01,4142.55,EUR,ES,V9308,high,PO306622,quantity_mismatch,completed,False,
CASE-00013,INV-000013,Correction for quantity mismatch,2026-01-10T16:19:52.090975,SAP,Procurement Specialist,ap01,4142.55,EUR,ES,V9308,high,PO306622,quantity_mismatch,completed,False,
CASE-00013,INV-000013,Run three-way match,2026-01-10T16:43:52.090975,SAP,System,system,4142.55,EUR,ES,V9308,high,PO306622,quantity_mismatch,completed,False,
CASE-00013,INV-000013,Run duplicate invoice check,2026-01-10T16:55:52.090975,SAP,System,system,4142.55,EUR,ES,V9308,high,PO306622,,completed,False,
CASE-00013,INV-000013,Check vendor risk,2026-01-10T17:07:52.090975,Vendor Master Data,System,system,4142.55,EUR,ES,V9308,high,PO306622,,completed,False,
CASE-00013,INV-000013,Compliance review,2026-01-11T14:58:12.139704,Vendor Master Data,Compliance Officer,ap01,4142.55,EUR,ES,V9308,high,PO306622,,completed,False,
CASE-00013,INV-000013,Check approval threshold,2026-01-11T15:04:12.139704,SAP,System,system,4142.55,EUR,ES,V9308,high,PO306622,,completed,False,
CASE-00013,INV-000013,Auto approve for payment scheduling,2026-01-11T15:10:12.139704,SAP,System,system,4142.55,EUR,ES,V9308,high,PO306622,,completed,False,
CASE-00013,INV-000013,Schedule payment,2026-01-11T19:28:34.226634,Payment System,System,system,4142.55,EUR,ES,V9308,high,PO306622,,completed,False,
CASE-00013,INV-000013,Send remittance notice,2026-01-11T19:34:34.226634,Payment System,System,system,4142.55,EUR,ES,V9308,high,PO306622,,completed,False,
CASE-00013,INV-000013,Invoice paid,2026-01-11T19:40:34.226634,Payment System,System,system,4142.55,EUR,ES,V9308,high,PO306622,,paid,False,
CASE-00014,INV-000014,Invoice received,2026-01-05T09:37:00,Coupa,System,system,994.53,EUR,DE,V4677,low,PO252871,,completed,False,
CASE-00014,INV-000014,Validate invoice data,2026-01-05T10:01:00,Coupa,AP Clerk,ap04,994.53,EUR,DE,V4677,low,PO252871,,completed,False,
CASE-00014,INV-000014,Check PO exists,2026-01-05T10:19:00,SAP,System,system,994.53,EUR,DE,V4677,low,PO252871,,completed,False,
CASE-00014,INV-000014,Run three-way match,2026-01-05T10:49:00,SAP,System,system,994.53,EUR,DE,V4677,low,PO252871,,completed,False,
CASE-00014,INV-000014,Run duplicate invoice check,2026-01-05T11:01:00,SAP,System,system,994.53,EUR,DE,V4677,low,PO252871,,completed,False,
CASE-00014,INV-000014,Check vendor risk,2026-01-05T11:13:00,Vendor Master Data,System,system,994.53,EUR,DE,V4677,low,PO252871,,completed,False,
CASE-00014,INV-000014,Check approval threshold,2026-01-05T11:19:00,SAP,System,system,994.53,EUR,DE,V4677,low,PO252871,,completed,False,
CASE-00014,INV-000014,Auto approve for payment scheduling,2026-01-05T11:25:00,SAP,System,system,994.53,EUR,DE,V4677,low,PO252871,,completed,False,
CASE-00014,INV-000014,Schedule payment,2026-01-05T18:31:12.248258,Payment System,System,system,994.53,EUR,DE,V4677,low,PO252871,,completed,False,
CASE-00014,INV-000014,Send remittance notice,2026-01-05T18:37:12.248258,Payment System,System,system,994.53,EUR,DE,V4677,low,PO252871,,completed,False,
